"Year","Month","State","Primary Mode","Etiology","Serotype or Genotype","Etiology Status","Setting","Illnesses","Hospitalizations","Info On Hospitalizations","Deaths","Info On Deaths","Food Vehicle","Food Contaminated Ingredient","IFSAC Category","Water Exposure","Water Type","Animal Type"
"2017","1","Wisconsin","Person-to-person","Norovirus Genogroup I;Norovirus Genogroup II","GI.7;GII.P16 GII.4 Sydney","Confirmed;Suspected","Long-term care/nursing home/assisted living facility","24","0","24","0","24",,,,,,
"2017","1","Wisconsin","Person-to-person","Norovirus Genogroup II","GII.P16 GII.4 Sydney","Confirmed","Long-term care/nursing home/assisted living facility","19","0","0","0","0",,,,,,
"2017","1","Wisconsin","Person-to-person","Norovirus unknown",,"Suspected","Long-term care/nursing home/assisted living facility","13","0","13","0","13",,,,,,
"2017","1","Wisconsin","Person-to-person","Norovirus Genogroup II","GII.4 untypeable","Suspected","Long-term care/nursing home/assisted living facility","35","0","35","0","35",,,,,,
"2017","1","Wisconsin","Person-to-person","Norovirus unknown",,"Suspected","Long-term care/nursing home/assisted living facility","7","0","7","0","7",,,,,,
"2017","1","Wisconsin","Person-to-person","Norovirus unknown",,"Suspected","Long-term care/nursing home/assisted living facility","11","0","11","0","11",,,,,,
"2017","1","Wisconsin","Person-to-person","Norovirus unknown",,"Suspected","Long-term care/nursing home/assisted living facility","7","0","7","0","7",,,,,,
"2017","1","Wisconsin","Person-to-person","Norovirus unknown",,"Suspected","Long-term care/nursing home/assisted living facility","19","0","19","0","19",,,,,,
"2017","1","Wisconsin","Person-to-person","Norovirus Genogroup II","GII.P16 GII.4 Sydney","Confirmed","Long-term care/nursing home/assisted living facility","22","0","22","0","22",,,,,,
"2017","1","Wisconsin","Person-to-person","Norovirus Genogroup II",,"Suspected","Long-term care/nursing home/assisted living facility","64","1","64","0","64",,,,,,
"2017","1","Wisconsin","Person-to-person","Norovirus Genogroup II","GII.P16 GII.4 Sydney","Confirmed","Long-term care/nursing home/assisted living facility","16","0","16","0","16",,,,,,
"2017","1","Wisconsin","Person-to-person","Norovirus unknown",,"Suspected","Long-term care/nursing home/assisted living facility","37","0","37","0","37",,,,,,
"2017","1","Wisconsin","Person-to-person",,,,"Other healthcare facility","10","0","10","0","10",,,,,,
"2017","1","Pennsylvania","Indeterminate/unknown","Norovirus",,"Suspected","Long-term care/nursing home/assisted living facility","12","0","12","0","12",,,,,,
"2017","1","Pennsylvania","Person-to-person","Norovirus Genogroup II","other","Confirmed","Long-term care/nursing home/assisted living facility","40","0","40","0","40",,,,,,
"2017","1","Wisconsin","Person-to-person","Norovirus unknown",,"Suspected","Long-term care/nursing home/assisted living facility","6","0","6","0","0",,,,,,
"2017","1","Pennsylvania","Person-to-person","Shigella sonnei",,"Confirmed","Child daycare/preschool","4","0","4","0","4",,,,,,
"2017","1","Pennsylvania","Person-to-person","Norovirus",,"Suspected","Long-term care/nursing home/assisted living facility","73","0","73","0","73",,,,,,
"2017","1","Connecticut","Person-to-person","Norovirus unknown",,"Confirmed","Long-term care/nursing home/assisted living facility","11","1","11","0","11",,,,,,
"2017","1","Minnesota","Person-to-person","Norovirus",,"Suspected","Long-term care/nursing home/assisted living facility","25",,"0",,"0",,,,,,
"2017","1","Pennsylvania","Person-to-person","Norovirus",,"Suspected","Long-term care/nursing home/assisted living facility","53","0","53","0","53",,,,,,
"2017","1","Montana","Indeterminate/unknown","Norovirus Genogroup I","GI.1","Confirmed","Long-term care/nursing home/assisted living facility","29","0","29","0","29",,,,,,
"2017","1","Montana","Indeterminate/unknown","Norovirus unknown",,"Suspected","Event space","43","0","43","0","43",,,,,,
"2017","1","Hawaii","Indeterminate/unknown","Norovirus Genogroup II","GII.2","Confirmed","Restaurant","3","0","3","0","3",,,,,,
"2017","1","Ohio","Person-to-person","Rotavirus;Norovirus Genogroup II","other","Confirmed;Confirmed","Child daycare/preschool","31","0","4","0","4",,,,,,
"2017","1","Ohio","Indeterminate/unknown","Norovirus",,"Suspected","Child daycare/preschool","25","0","25","0","25",,,,,,
"2017","1","Missouri","Person-to-person","Norovirus Genogroup II","GII.4 untypeable","Confirmed","Long-term care/nursing home/assisted living facility","22","0","22","0","22",,,,,,
"2017","1","Ohio","Water","Pseudomonas aeruginosa","unknown","Suspected","Hotel/motel","2","0","2","0","2",,,,"Recreational water -- treated","Hot Tub/Spa/Whirlpool",
"2017","1","South Carolina","Food","Hepatitis A",,"Confirmed","Restaurant: Sit-down dining","6","1","6","0","6",,,,,,
"2017","1","Georgia","Food","Staphylococcus aureus",,"Suspected","Grocery store/bakery/deli/convenience store","12","0","12","0","12","cupcakes",,"Multiple",,,
"2017","1","Rhode Island","Person-to-person","Norovirus Genogroup II;Norovirus Genogroup II","unknown;GII.P17 GII.17","Suspected;Suspected","Hospital","20","0","20","0","20",,,,,,
"2017","1","Minnesota","Person-to-person","Norovirus Genogroup II","GII.4 untypeable","Confirmed","Other healthcare facility","30","1","30","0","30",,,,,,
"2017","1","Minnesota","Person-to-person","Norovirus",,"Suspected","Long-term care/nursing home/assisted living facility","21","0","0","0","21",,,,,,
"2017","1","Pennsylvania","Person-to-person","Salmonella enterica","Stanley","Confirmed","Private home/residence","2","0","2","0","2",,,,,,
"2017","1","Massachusetts","Person-to-person","Norovirus Genogroup II;Norovirus Genogroup II","GII.P16 GII.2;unknown","Suspected;Confirmed","School/college/university","46","0","46","0","46",,,,,,
"2017","1","Massachusetts","Person-to-person","Norovirus",,"Suspected","Other","22","0","22","0","22",,,,,,
"2017","1","Massachusetts","Person-to-person","Norovirus",,"Suspected","School/college/university","57",,"0","0","57",,,,,,
"2017","1","Massachusetts","Person-to-person","Norovirus",,"Suspected","Long-term care/nursing home/assisted living facility","60","0","60","0","60",,,,,,
"2017","1","Massachusetts","Person-to-person","Norovirus",,"Suspected","Child daycare/preschool","21","0","21","0","21",,,,,,
"2017","1","Massachusetts","Person-to-person","Norovirus",,"Suspected","School/college/university","145","0","145","0","145",,,,,,
"2017","1","Massachusetts","Person-to-person","Norovirus",,"Suspected","Long-term care/nursing home/assisted living facility","10","0","10","0","10",,,,,,
"2017","1","Mississippi","Person-to-person","Norovirus Genogroup II",,"Suspected","Long-term care/nursing home/assisted living facility","18","0","18","0","18",,,,,,
"2017","1","Ohio","Person-to-person","Norovirus",,"Suspected","Child daycare/preschool","20","0","0","0","0",,,,,,
"2017","1","Oregon","Person-to-person","Norovirus",,"Suspected","Child daycare/preschool","27","0","27","0","27",,,,,,
"2017","1","Oregon","Person-to-person","Norovirus",,"Suspected","Long-term care/nursing home/assisted living facility","49","0","49","0","49",,,,,,
"2017","1","Oregon","Person-to-person","Norovirus Genogroup II",,"Confirmed","Long-term care/nursing home/assisted living facility","31","1","31","0","31",,,,,,
"2017","1","Oregon","Person-to-person","Norovirus Genogroup II","GII.2","Confirmed","School/college/university","19","0","18","0","18",,,,,,
"2017","1","Ohio","Person-to-person","Norovirus Genogroup I;Norovirus Genogroup I","GI.P7 GI.7;unknown","Suspected;Confirmed","Other","21","0","21","0","21",,,,,,
"2017","1","Minnesota","Person-to-person","Norovirus",,"Suspected","Long-term care/nursing home/assisted living facility","23","0","0","0","23",,,,,,
"2017","1","Kentucky","Person-to-person","Norovirus unknown",,"Confirmed","Long-term care/nursing home/assisted living facility","23","0","23","0","23",,,,,,
"2017","1","Pennsylvania","Person-to-person","Norovirus",,"Suspected","Child daycare/preschool","13","0","13","0","13",,,,,,
"2017","1","Ohio","Person-to-person","Norovirus Genogroup II","GII.P16 GII.4 Sydney","Confirmed","Long-term care/nursing home/assisted living facility","31","1","31","0","31",,,,,,
"2017","1","Michigan","Person-to-person","Norovirus Genogroup II;Norovirus Genogroup II","GII.P16 GII.2;unknown","Confirmed;Suspected","Long-term care/nursing home/assisted living facility","24","1","24","0","24",,,,,,
"2017","1","Pennsylvania","Person-to-person","Norovirus Genogroup II","unknown","Confirmed","Long-term care/nursing home/assisted living facility","48","0","48","0","48",,,,,,
"2017","1","Michigan","Person-to-person","Norovirus unknown",,"Suspected","School/college/university","51","0","51","0","51",,,,,,
"2017","1","Minnesota","Person-to-person",,,,"Child daycare/preschool","33","0","0","0","0",,,,,,
"2017","1","Wisconsin","Person-to-person","Norovirus unknown",,"Suspected","Long-term care/nursing home/assisted living facility","5","0","5","0","5",,,,,,
"2017","1","Wisconsin","Person-to-person","Cryptosporidium;Norovirus Genogroup II","GII.7","Suspected;Suspected","Long-term care/nursing home/assisted living facility","19","0","0","0","0",,,,,,
"2017","1","Wisconsin","Food","Salmonella enterica","Braenderup","Confirmed","Restaurant: Sit-down dining","7","2","7","0","7",,,,,,
"2017","1","Wisconsin","Person-to-person","Norovirus Genogroup I","GI.6","Confirmed","Long-term care/nursing home/assisted living facility","9","0","7","0","7",,,,,,
"2017","1","Wisconsin","Person-to-person","Norovirus Genogroup II","unknown","Confirmed","Other","22","0","21","0","21",,,,,,
"2017","1","Wisconsin","Person-to-person",,,,"Long-term care/nursing home/assisted living facility","51","0","51","0","51",,,,,,
"2017","1","Wisconsin","Person-to-person","Norovirus unknown",,"Suspected","Long-term care/nursing home/assisted living facility","12","0","12","0","12",,,,,,
"2017","1","Virginia","Person-to-person","Norovirus",,"Suspected","School/college/university","250","0","250","0","250",,,,,,
"2017","1","Mississippi","Person-to-person","Norovirus Genogroup I",,"Suspected","Long-term care/nursing home/assisted living facility","61","4","61","0","61",,,,,,
"2017","1","New York","Food",,,,"Restaurant: Sit-down dining","4","1","4","0","4",,,,,,
"2017","1","Minnesota","Person-to-person","Norovirus",,"Suspected","Long-term care/nursing home/assisted living facility","96","0","96","0","96",,,,,,
"2017","1","Minnesota","Food","Salmonella enterica","Enteritidis","Confirmed","Private home/residence","6","1","6","0","6","kitfo","ground beef","Beef",,,
"2017","1","Virginia","Person-to-person","Norovirus",,"Suspected","School/college/university","28","0","28","0","28",,,,,,
"2017","1","Kentucky","Indeterminate/unknown",,,,"Long-term care/nursing home/assisted living facility","47","0","47","0","47",,,,,,
"2017","1","Pennsylvania","Person-to-person","Norovirus",,"Suspected","Other","27","1","27","0","27",,,,,,
"2017","1","Texas","Person-to-person","Norovirus unknown",,"Suspected","Long-term care/nursing home/assisted living facility","46","0","46","0","46",,,,,,
"2017","1","Pennsylvania","Person-to-person","Norovirus unknown",,"Confirmed","Long-term care/nursing home/assisted living facility","40","1","40","0","40",,,,,,
"2017","1","Indiana","Person-to-person",,,,"School/college/university","86","0","86","0","86",,,,,,
"2017","1","Michigan","Person-to-person","Norovirus",,"Suspected","Long-term care/nursing home/assisted living facility","32","0","32","0","32",,,,,,
"2017","1","Michigan","Person-to-person","Norovirus",,"Suspected","Long-term care/nursing home/assisted living facility","27","0","27","0","27",,,,,,
"2017","1","Michigan","Person-to-person","Norovirus",,"Suspected","Long-term care/nursing home/assisted living facility","15","0","15","0","15",,,,,,
"2017","1","Michigan","Person-to-person","Norovirus",,"Suspected","School/college/university","10","0","10","0","10",,,,,,
"2017","1","Minnesota","Person-to-person","Norovirus",,"Suspected","School/college/university","338","0","0","0","0",,,,,,
"2017","1","Texas","Person-to-person","Norovirus Genogroup II","unknown","Suspected","Long-term care/nursing home/assisted living facility","14","6","14","0","14",,,,,,
"2017","1","Missouri","Person-to-person",,,,"Long-term care/nursing home/assisted living facility","77","0","77","0","77",,,,,,
"2017","1","Missouri","Person-to-person","Norovirus unknown",,"Confirmed","Long-term care/nursing home/assisted living facility","25","1","25","1","25",,,,,,
"2017","1","Wisconsin","Person-to-person","Norovirus unknown",,"Suspected","Long-term care/nursing home/assisted living facility","55","1","43","0","43",,,,,,
"2017","1","Wisconsin","Person-to-person","Norovirus Genogroup II",,"Suspected","Long-term care/nursing home/assisted living facility","12","1","12","0","12",,,,,,
"2017","1","Wisconsin","Person-to-person",,,,"Long-term care/nursing home/assisted living facility","23","0","11","0","11",,,,,,
"2017","1","Wisconsin","Person-to-person","Norovirus Genogroup II",,"Suspected","Long-term care/nursing home/assisted living facility","7","0","7","0","7",,,,,,
"2017","1","Connecticut","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2017","1","New York","Food",,,,"Restaurant: Sit-down dining","5","0","5","0","5","Chana saag",,"Multiple",,,
"2017","1","Rhode Island","Indeterminate/unknown",,,,"Office/indoor workplace","5","0","5","0","5",,,,,,
"2017","1","Rhode Island","Person-to-person","Norovirus Genogroup II","GII.P16 GII.2","Confirmed","Long-term care/nursing home/assisted living facility","26","0","26","0","26",,,,,,
"2017","1","Florida","Food","Bacillus cereus",,"Suspected","Religious facility","76","1","76","0","76","cake, chocolate",,"Multiple",,,
"2017","1","Nebraska","Indeterminate/unknown","Rotavirus",,"Suspected","Long-term care/nursing home/assisted living facility","13","0","13","0","13",,,,,,
"2017","1","Nebraska","Person-to-person","Norovirus unknown",,"Confirmed","Long-term care/nursing home/assisted living facility","28","2","28","0","28",,,,,,
"2017","1","Nebraska","Person-to-person","Norovirus",,"Suspected","Long-term care/nursing home/assisted living facility","25","1","25","0","25",,,,,,
"2017","1","Nebraska","Indeterminate/unknown","Norovirus unknown",,"Confirmed","Long-term care/nursing home/assisted living facility","33","0","33","0","33",,,,,,
"2017","1","Texas","Indeterminate/unknown","Norovirus unknown;Clostridium difficile",,"Suspected;Confirmed","Long-term care/nursing home/assisted living facility","39","1","39","0","39",,,,,,
"2017","1","Massachusetts","Person-to-person","Norovirus",,"Suspected","School/college/university","57",,"0","0","57",,,,,,
"2017","1","Massachusetts","Person-to-person","Norovirus",,"Suspected","School/college/university","13","0","13","0","13",,,,,,
"2017","1","Massachusetts","Person-to-person","Norovirus",,"Suspected","School/college/university","16","0","16","0","16",,,,,,
